ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
34	Ghent	Bob	9	9	8	8	9	9	80	1	1	1	user-1f3225316f	2019-03-18_17.06.25.359000
34	Ghent	Bob	1	1	1	1	1	1	0	2	1	1	user-1f3225316f	2019-03-18_17.06.25.359000
