ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
7	Ghent	Bob	9	8	1	1	1	1	90	1	1	2	user-1f3225316f	2019-03-02_10.55.18.765000
7	Ghent	Bob	1	1	1	1	1	1	0	2	1	2	user-1f3225316f	2019-03-02_10.55.18.765000
