ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
28	Ghent	Bob	2	2	1	1	2	2	10	1	2	1	user-1f3225316f	2019-03-14_15.06.54.750000
28	Ghent	Bob	8	9	7	8	8	8	90	2	2	1	user-1f3225316f	2019-03-14_15.06.54.750000
