ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
8	Ghent	1	white3.bmp	Image	NonBob	k	['d']	error	1.724337	2.412342	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white1.bmp	Image	Bob	d	['d']	correct	0.989319	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.720432	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white1.bmp	Image	Bob	d	['d']	correct	0.766071	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white1.bmp	Image	Bob	d	['d']	correct	0.723755	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white2.bmp	Image	NonBob	k	['k']	correct	0.689471	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white1.bmp	Image	Bob	d	['d']	correct	0.471149	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white1.bmp	Image	Bob	d	['d']	correct	0.418024	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white3.bmp	Image	NonBob	k	['k']	correct	0.514289	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	bob1.bmp	Image	NonBob	k	['d']	error	0.421222	0.773085	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white1.bmp	Image	Bob	d	['d']	correct	0.477548	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white1.bmp	Image	Bob	d	['d']	correct	0.344504	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	1	white5.bmp	Image	NonBob	k	['k']	correct	0.408722	0.000000	1	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
