ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
40	Ghent	Bob	9	9	7	7	9	9	70	1	1	2	user-1f3225316f	2019-03-19_14.06.53.484000
40	Ghent	Bob	1	1	1	1	1	1	10	2	1	2	user-1f3225316f	2019-03-19_14.06.53.484000
