ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
4	Ghent	Bob	9	9	8	8	9	9	90	1	1	1	user-1f3225316f	2019-02-27_13.25.04.906000
4	Ghent	Bob	3	2	1	1	1	2	20	2	1	1	user-1f3225316f	2019-02-27_13.25.04.906000
