ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
11	Ghent	Bob	1	1	1	1	1	1	0	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	Bob	7	7	7	7	8	7	80	2	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
