ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
47	Ghent	Bob	1	1	1	1	1	1	10	1	2	2	user-1f3225316f	2019-03-20_16.53.19.281000
47	Ghent	Bob	9	9	9	9	9	9	100	2	2	2	user-1f3225316f	2019-03-20_16.53.19.281000
