ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
11	Ghent	1	white5.bmp	Image	NonBob	d	['k']	error	2.135887	6.023832	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	white5.bmp	Image	NonBob	d	['d']	correct	1.212773	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.765284	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	white3.bmp	Image	NonBob	d	['d']	correct	0.706968	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.589983	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	white2.bmp	Image	NonBob	d	['d']	correct	0.560873	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	white1.bmp	Image	NonBob	d	['d']	correct	0.702504	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	white4.bmp	Image	NonBob	d	['d']	correct	0.646862	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.516490	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	white3.bmp	Image	NonBob	d	['d']	correct	0.535454	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	white2.bmp	Image	NonBob	d	['d']	correct	0.575738	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.368064	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	white4.bmp	Image	NonBob	d	['d']	correct	0.421549	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.533767	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.558054	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.425066	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.459940	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.532141	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	bob1.bmp	Image	Bob	k	['k']	correct	0.524482	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	1	white1.bmp	Image	NonBob	d	['d']	correct	0.690057	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	AANGENAAM	Text	pos	d	['k']	error	0.784935	2.048899	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	WONDERLIJK	Text	pos	d	['d']	correct	0.729798	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	ROT	Text	neg	k	['k']	correct	0.503468	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	AFSCHUWELIJK	Text	neg	k	['k']	correct	0.554411	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	VERSCHRIKKELIJK	Text	neg	k	['k']	correct	0.519967	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	EXCELLENT	Text	pos	d	['d']	correct	0.493666	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	FIJN	Text	pos	d	['d']	correct	0.525892	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	MINDERWAARDIG	Text	neg	k	['k']	correct	0.518176	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	HEERLIJK	Text	pos	d	['d']	correct	0.569158	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	SCHITTEREND	Text	pos	d	['d']	correct	0.502728	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	TOF	Text	pos	d	['d']	correct	0.502974	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	WEERZINWEKKEND	Text	neg	k	['k']	correct	0.825918	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	VRESELIJK	Text	neg	k	['k']	correct	0.508988	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	MOOI	Text	pos	d	['d']	correct	0.479907	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	AFGRIJSELIJK	Text	neg	k	['k']	correct	0.493478	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	SUPER	Text	pos	d	['d']	correct	0.429774	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	AFSTOTEND	Text	neg	k	['k']	correct	0.608675	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	VERRUKKELIJK	Text	pos	d	['d']	correct	0.694313	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	WALGELIJK	Text	neg	k	['k']	correct	0.510597	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	2	HINDERLIJK	Text	neg	k	['d']	error	0.593557	1.201488	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	AFGRIJSELIJK	Text	neg	k	['k']	correct	1.185709	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	bob1.bmp	Image	Bob	k	['k']	correct	1.663619	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	white3.bmp	Image	NonBob	d	['d']	correct	0.682946	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	white2.bmp	Image	NonBob	d	['d']	correct	0.483286	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	white5.bmp	Image	NonBob	d	['d']	correct	0.515550	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	bob1.bmp	Image	Bob	k	['k']	correct	0.409185	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	white5.bmp	Image	NonBob	d	['d']	correct	0.441419	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	white2.bmp	Image	NonBob	d	['d']	correct	0.529613	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	WONDERLIJK	Text	pos	d	['d']	correct	0.681888	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	white3.bmp	Image	NonBob	d	['d']	correct	0.514243	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	AFSCHUWELIJK	Text	neg	k	['k']	correct	0.503848	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	WEERZINWEKKEND	Text	neg	k	['k']	correct	0.605435	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	VERRUKKELIJK	Text	pos	d	['d']	correct	0.693736	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	bob1.bmp	Image	Bob	k	['k']	correct	0.608743	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	HEERLIJK	Text	pos	d	['d']	correct	0.681025	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	bob1.bmp	Image	Bob	k	['k']	correct	0.577399	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	HINDERLIJK	Text	neg	k	['k']	correct	0.644367	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	bob1.bmp	Image	Bob	k	['k']	correct	0.676655	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	FIJN	Text	pos	d	['d']	correct	0.682304	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	VERSCHRIKKELIJK	Text	neg	k	['k']	correct	0.517321	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	EXCELLENT	Text	pos	d	['d']	correct	0.570934	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	white4.bmp	Image	NonBob	d	['k']	error	0.459228	1.035117	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	AANGENAAM	Text	pos	d	['d']	correct	0.713002	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	MOOI	Text	pos	d	['d']	correct	0.518679	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	WALGELIJK	Text	neg	k	['k']	correct	0.542928	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	bob1.bmp	Image	Bob	k	['k']	correct	0.361906	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	bob1.bmp	Image	Bob	k	['k']	correct	0.578116	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
11	Ghent	34	bob1.bmp	Image	Bob	k	['k']	correct	0.549047	0.000000	1	1	2	1	user-1f3225316f	2019-03-02_16.59.32.468000
