ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
24	Ghent	Bob	9	9	9	9	9	9	95	1	1	2	user-1f3225316f	2019-03-11_14.51.38.593000
24	Ghent	Bob	1	1	1	1	1	1	0	2	1	2	user-1f3225316f	2019-03-11_14.51.38.593000
