ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
46	Ghent	Bob	2	3	2	2	1	2	20	1	2	2	user-1f3225316f	2019-03-20_15.51.59.921000
46	Ghent	Bob	8	8	2	2	2	2	80	2	2	2	user-1f3225316f	2019-03-20_15.51.59.921000
