ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
8	Ghent	Bob	8	8	7	7	9	8	85	1	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
8	Ghent	Bob	3	3	2	2	3	3	18	2	1	2	user-1f3225316f	2019-03-02_11.48.21.625000
