ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
1	Ghent	Bob	9	9	9	9	6	9	90	1	1	1	user-1f3225316f	2019-02-26_10.59.33.671000
1	Ghent	Bob	1	1	1	1	1	1	0	2	1	1	user-1f3225316f	2019-02-26_10.59.33.671000
