ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
10	Ghent	Bob	2	2	2	2	2	2	17	1	2	1	user-1f3225316f	2019-03-02_13.54.25.843000
10	Ghent	Bob	8	8	8	8	8	8	84	2	2	1	user-1f3225316f	2019-03-02_13.54.25.843000
