ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
50	Ghent	Bob	9	9	9	9	9	9	100	1	1	1	user-1f3225316f	2019-04-01_10.36.09.687000
50	Ghent	Bob	1	1	1	1	1	1	0	2	1	1	user-1f3225316f	2019-04-01_10.36.09.687000
