ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
36	Ghent	Bob	8	8	7	5	9	9	75	1	1	1	user-1f3225316f	2019-03-18_19.18.22.046000
36	Ghent	Bob	1	2	1	1	1	1	10	2	1	1	user-1f3225316f	2019-03-18_19.18.22.046000
