ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
38	Florida	Stink	white4.bmp	Bob	ran over a child's bike with his car	neg	u	Correct	15.632626	1	1	neg	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Hell	white4.bmp	Bob	evicted renters who were one month late in paying their rent	neg	c	False	5.034455	1	1	neg	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Ugly	white4.bmp	Bob	donated 200 dollars to the local high school	pos	c	Correct	2.910503	1	1	pos	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Death	white4.bmp	Bob	avoided other people in order not to give his cold to them	pos	u	False	4.265022	1	1	pos	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Ugly	white4.bmp	Bob	got drunk and pushed a seven-year-old girl	neg	c	False	2.994523	1	1	neg	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Hell	white4.bmp	Bob	siphoned gas from a car parked on the street	neg	u	Correct	5.370870	1	1	neg	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Corpse	white4.bmp	Bob	keeps things down when children are sleeping	pos	c	Correct	3.729144	1	1	pos	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Spider	white4.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	u	Correct	10.879662	1	1	neg	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Death	white4.bmp	Bob	typed a manuscript for a friend	pos	c	Correct	3.397329	1	1	pos	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Ugly	white4.bmp	Bob	helped a wheelchair patient up a ramp	pos	c	Correct	2.759877	1	1	pos	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Stink	white4.bmp	Bob	failed to report to the police that a neighbor beat his wife	neg	u	Correct	3.093830	1	1	neg	PSY-1514	2019-07-24_10.58.41.032000
38	Florida	Pain	white4.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	u	Correct	4.581911	1	1	neg	PSY-1514	2019-07-24_10.58.41.032000
