ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	1.370292	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	0.685314	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	0.536387	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	0.586024	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white1.bmp	Image	NonBob	d	['d']	correct	0.645600	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	0.507653	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white5.bmp	Image	NonBob	d	['d']	correct	0.570135	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white1.bmp	Image	NonBob	d	['d']	correct	0.595320	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	0.599915	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	0.544509	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.490499	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	0.523045	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	0.532013	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white5.bmp	Image	NonBob	d	['d']	correct	0.581087	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white4.bmp	Image	NonBob	d	['d']	correct	0.855975	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.551402	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white3.bmp	Image	Bob	k	['k']	correct	0.580599	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white2.bmp	Image	NonBob	d	['d']	correct	0.608462	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white4.bmp	Image	NonBob	d	['d']	correct	0.539341	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	1	white2.bmp	Image	NonBob	d	['d']	correct	0.464903	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	AWFUL	Text	neg	d	['d']	correct	0.922353	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	LIKEABLE	Text	pos	k	['k']	correct	0.684788	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	OFFENSIVE	Text	neg	d	['d']	correct	1.196690	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	ROTTEN	Text	neg	d	['d']	correct	0.626154	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	DISGUSTING	Text	neg	d	['d']	correct	0.735435	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	GREAT	Text	pos	k	['k']	correct	0.681194	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	INFERIOR	Text	neg	d	['d']	correct	0.667795	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	NASTY	Text	neg	d	['d']	correct	0.587960	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	EXCELLENT	Text	pos	k	['k']	correct	0.613830	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	FABULOUS	Text	pos	k	['k']	correct	0.579924	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	DELIGHTFUL	Text	pos	k	['k']	correct	0.563000	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	2	WONDERFUL	Text	pos	k	['k']	correct	0.911582	0.000000	1	2	2	1	PSY-1514	2019-07-30_10.54.08.406000
