ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
24	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	1.675729	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white4.bmp	Image	NonBob	k	['k']	correct	1.904845	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	1.136238	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	1.611497	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.821264	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	0.632143	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	0.869429	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.803551	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	0.718321	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	0.574493	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white4.bmp	Image	NonBob	k	['k']	correct	0.589999	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	0.628036	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	0.645821	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	0.596512	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	0.615407	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.759373	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.664063	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.924224	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	0.806997	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	1	white1.bmp	Image	Bob	d	['d']	correct	0.527063	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	FAVORABLE	Text	pos	d	['d']	correct	1.337144	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.885432	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	AWFUL	Text	neg	k	['k']	correct	0.727102	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	DREADFUL	Text	neg	k	['k']	correct	0.559483	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	DISGUSTING	Text	neg	k	['k']	correct	0.614194	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	REPULSIVE	Text	neg	k	['k']	correct	0.649716	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	FABULOUS	Text	pos	d	['d']	correct	0.854406	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	EXCELLENT	Text	pos	d	['d']	correct	0.753069	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	SUPERB	Text	pos	d	['d']	correct	0.691892	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	INFERIOR	Text	neg	k	['k']	correct	0.774822	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	ROTTEN	Text	neg	k	['k']	correct	0.608759	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	MAGNIFICENT	Text	pos	d	['d']	correct	0.723770	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	MARVELOUS	Text	pos	d	['d']	correct	0.794225	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	LIKEABLE	Text	pos	d	['d']	correct	1.097339	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	OFFENSIVE	Text	neg	k	['k']	correct	0.733981	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	WONDERFUL	Text	pos	d	['d']	correct	0.688258	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	GREAT	Text	pos	d	['d']	correct	0.675345	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	NASTY	Text	neg	k	['k']	correct	0.683000	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	TERRIBLE	Text	neg	k	['k']	correct	0.643344	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	2	APPALLING	Text	neg	k	['k']	correct	1.035919	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	34	bob1.bmp	Image	NonBob	k	['k']	correct	1.756768	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	34	white4.bmp	Image	NonBob	k	['k']	correct	0.683367	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	34	LIKEABLE	Text	pos	d	['d']	correct	1.332075	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	34	DISGUSTING	Text	neg	k	['k']	correct	0.766166	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	34	WONDERFUL	Text	pos	d	['d']	correct	0.649681	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
24	Florida	34	EXCELLENT	Text	pos	d	['d']	correct	0.754160	0.000000	1	2	1	2	PSY-1517	2019-07-19_10.56.22.683000
