ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
29	Florida	Friend	white3.bmp	Bob	helped a young child learn the alphabet	pos	c	False	5.375897	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Pretty	white3.bmp	Bob	scared a woman who was walking down a dark street alone	neg	u	False	2.755718	1	2	neg	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Party	white3.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	u	Correct	4.988413	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Party	white3.bmp	Bob	set off a fire alarm as a practical joke	neg	c	Correct	4.162685	1	2	neg	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Smile	white3.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	c	Correct	7.582451	1	2	neg	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Happy	white3.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	c	Correct	6.165652	1	2	neg	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Party	white3.bmp	Bob	cooks a nice dinner for his friends	pos	u	Correct	2.071092	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Flower	white3.bmp	Bob	laughed when a child fell out of a tree	neg	c	Correct	2.657982	1	2	neg	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Pretty	white3.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	u	Correct	2.866361	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Kiss	white3.bmp	Bob	typed a manuscript for a friend	pos	u	Correct	1.666652	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Friend	white3.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	u	Correct	3.600026	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Party	white3.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	u	Correct	2.958300	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Pretty	white3.bmp	Bob	stood on a street corner and insulted the people who walked by	neg	c	Correct	3.993534	1	2	neg	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Kiss	white3.bmp	Bob	slapped his child for spilling a glass of milk	neg	c	Correct	3.631256	1	2	neg	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Party	white3.bmp	Bob	gave $20 to the United Appeal	pos	u	Correct	3.037313	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Kitten	white3.bmp	Bob	took baby birds that he found in a nest that had fallen from from a tree and nursed them to adulthood	pos	u	Correct	4.150109	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
29	Florida	Gift	white3.bmp	Bob	spent two years as a Vista volunteer to work in the slums of Chicago as a medical aide	pos	u	Correct	3.270919	1	2	pos	PSY-1517	2019-07-19_13.05.19.981000
