ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
57	Florida	Kiss	white2.bmp	Bob	buys all of his friends a drink at the bar	pos	u	Correct	3.504107	1	2	pos	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Kiss	white2.bmp	Bob	threatened some people with a gun for trespassing on his land	neg	c	Correct	3.422073	1	2	neg	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Kitten	white2.bmp	Bob	built a stained glass lamp shade for his sister’s wedding present	pos	u	Correct	4.446491	1	2	pos	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Puppy	white2.bmp	Bob	helped a foreign student locate a place to live	pos	c	False	1.839452	1	2	pos	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Happy	white2.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	u	False	1.537555	1	2	neg	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Friend	white2.bmp	Bob	got drunk and insulted everybody at a cocktail party	neg	c	Correct	1.999641	1	2	neg	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Smile	white2.bmp	Bob	often spends time at an old folks home helping out	pos	u	Correct	2.431806	1	2	pos	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Kitten	white2.bmp	Bob	played his record player loudly late at night	neg	c	Correct	2.092227	1	2	neg	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Kiss	white2.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	u	Correct	3.356859	1	2	pos	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Smile	white2.bmp	Bob	helped a food bank deliver turkeys to need families on Thanksgiving	pos	u	Correct	3.338591	1	2	pos	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Party	white2.bmp	Bob	shut a neighbor’s door when they accidentally left it open	pos	u	Correct	2.344369	1	2	pos	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	Happy	white2.bmp	Bob	payed a man to follow his wife around	neg	c	Correct	1.990233	1	2	neg	PSY-1514	2019-08-06_13.14.49.730000
