ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
19	Florida	Ugly	white4.bmp	Bob	helped a friend move into an apartment	pos	c	Correct	3.039026	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Corpse	white4.bmp	Bob	shot a deer outside of hunting season	neg	u	Correct	2.219636	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Trash	white4.bmp	Bob	did not show up for a prearranged tennis game	neg	u	Correct	2.755823	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Trash	white4.bmp	Bob	donated a pint of blood to the Red Cross	pos	c	Correct	1.526632	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	War	white4.bmp	Bob	gave a hitchiker a ride to a shelter	pos	c	Correct	1.572123	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	War	white4.bmp	Bob	helped a friend learn how to swim	pos	c	Correct	1.225695	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Death	white4.bmp	Bob	writes his parents at least once every two weeks	pos	c	Correct	1.560940	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Death	white4.bmp	Bob	called in sick for work when he was well	neg	u	Correct	2.062898	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Spider	white4.bmp	Bob	belittles the minority individuals he knows	neg	u	Correct	1.985568	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	War	white4.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	1.580150	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Death	white4.bmp	Bob	bought items at a discount store and returned them for a refund at a different store with higher prices	neg	u	Correct	2.772109	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Stink	white4.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	2.420907	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Ugly	white4.bmp	Bob	continually yells at his wife in public	neg	u	Correct	1.933138	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	War	white4.bmp	Bob	got drunk and pushed a seven-year-old girl	neg	u	Correct	1.932893	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Ugly	white4.bmp	Bob	told a lie about his friend	neg	u	Correct	1.805374	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Corpse	white4.bmp	Bob	regularly reads to a blind friend	pos	c	Correct	1.650591	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Hell	white4.bmp	Bob	stole merchandise from his work	neg	u	Correct	2.336011	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Ugly	white4.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	c	Correct	2.032218	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Death	white4.bmp	Bob	helped an unemployed neighbor find a new job	pos	c	Correct	1.994954	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Hurt	white4.bmp	Bob	ignored someone’s cries for help on the ski slope by skiing by too fast to stop	neg	u	Correct	4.402934	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Ugly	white4.bmp	Bob	pretended he did not hear a woman’s request for his help in lifting a baby carriage over a high curb	neg	u	Correct	3.062807	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Pain	white4.bmp	Bob	failed to report to the police that a neighbor beat his wife	neg	u	Correct	3.967469	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Hurt	white4.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	c	Correct	1.949396	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Pain	white4.bmp	Bob	robbed a 7-11 store	neg	u	Correct	3.498554	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Stink	white4.bmp	Bob	buys all of his friends a drink at the bar	pos	c	Correct	4.334123	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Hurt	white4.bmp	Bob	cooks a nice dinner for his friends	pos	c	Correct	2.737686	1	1	pos	PSY-1517	2019-07-17_09.59.59.986000
19	Florida	Corpse	white4.bmp	Bob	derided his girlfriend at a party	neg	u	Correct	3.234270	1	1	neg	PSY-1517	2019-07-17_09.59.59.986000
