ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
50	Florida	Hurt	white4.bmp	Bob	defaced a large rock with spray paint in a public park	neg	u	Correct	10.991647	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Death	white4.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	u	Correct	5.509526	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Death	white4.bmp	Bob	helped his father take care of his younger sisters and brothers while his mother was in the hospital	pos	c	Correct	5.990901	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Stink	white4.bmp	Bob	always says good moring with a big grin on his face	pos	c	Correct	3.458437	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Pain	white4.bmp	Bob	knocked a grocery bag from a woman’s arms as he ran down the street	neg	u	Correct	5.283629	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Trash	white4.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	u	Correct	4.889332	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Hurt	white4.bmp	Bob	continually yells at his wife in public	neg	u	Correct	2.858726	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Hurt	white4.bmp	Bob	kicked his dog for eating some cheese left near the edge of the table	neg	u	Correct	4.027436	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Hell	white4.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	2.212543	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	War	white4.bmp	Bob	gives directions to a driver who is lost	pos	c	Correct	2.935148	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Death	white4.bmp	Bob	ran over a child's bike with his car	neg	u	Correct	3.165137	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Hurt	white4.bmp	Bob	used food coupons that were earmarked for someone else	neg	u	Correct	4.756833	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Hurt	white4.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	c	Correct	5.420100	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Pain	white4.bmp	Bob	helped a food bank deliver turkeys to need families on Thanksgiving	pos	c	Correct	3.173176	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Hell	white4.bmp	Bob	helped friends move into a new house	pos	c	Correct	2.821522	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Ugly	white4.bmp	Bob	yelled at his grandma when she wouldn't lend him money	neg	u	Correct	3.470078	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	War	white4.bmp	Bob	did not show up for a prearranged tennis game	neg	u	Correct	3.022758	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Death	white4.bmp	Bob	dented another car in a parking lot and refused to leave his name	neg	u	Correct	6.682079	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Pain	white4.bmp	Bob	drove to Colorado to visit his parents	pos	c	Correct	2.600339	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Hurt	white4.bmp	Bob	donated 200 dollars to the local high school	pos	c	Correct	3.481085	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Stink	white4.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	c	Correct	3.313915	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Spider	white4.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	u	Correct	2.789051	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Spider	white4.bmp	Bob	bought items at a discount store and returned them for a refund at a different store with higher prices	neg	u	Correct	6.887795	1	1	neg	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Corpse	white4.bmp	Bob	cooks a nice dinner for his friends	pos	c	Correct	2.247094	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Ugly	white4.bmp	Bob	spent his day off helping his mother around the house	pos	c	Correct	3.790356	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Spider	white4.bmp	Bob	bought a friend a potted plant on Valentine’s Day	pos	c	Correct	4.101715	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
50	Florida	Spider	white4.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	c	Correct	4.385070	1	1	pos	PSY-1514	2019-07-31_11.11.17.871000
