ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
3	Florida	Ugly	bob1.bmp	Bob	helped friends move into a new house	pos	c	Correct	7.549629	1	1	pos	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Corpse	bob1.bmp	Bob	failed to report to the police that a neighbor beat his wife	neg	u	Correct	5.850310	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Hell	bob1.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	u	Correct	7.411253	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	War	bob1.bmp	Bob	told the proprietor of a small store that she had given him too much change	pos	c	Correct	4.072014	1	1	pos	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Trash	bob1.bmp	Bob	evicted renters who were one month late in paying their rent	neg	c	False	8.139726	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Pain	bob1.bmp	Bob	adopted small children and raised them as if they were his own	pos	c	Correct	4.386503	1	1	pos	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	War	bob1.bmp	Bob	slapped his child for spilling a glass of milk	neg	u	Correct	2.868346	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Death	bob1.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theatre	neg	u	Correct	4.382154	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Trash	bob1.bmp	Bob	defaced a large rock with spray paint in a public park	neg	u	Correct	10.055493	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Spider	bob1.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	c	Correct	6.938923	1	1	pos	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Stink	bob1.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	u	Correct	4.449799	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Spider	bob1.bmp	Bob	left his campfire burning at night, causing a small forest fire	neg	u	Correct	13.474660	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Ugly	bob1.bmp	Bob	read section from Alice in Wonderland to his children before they went to bed	pos	c	Correct	4.017435	1	1	pos	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Ugly	bob1.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	3.066222	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Pain	bob1.bmp	Bob	gives the best gifts on Christmas	pos	c	Correct	3.786021	1	1	pos	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Spider	bob1.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	u	Correct	5.071796	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Ugly	bob1.bmp	Bob	helped put a new roof on his neighbor’s house	pos	c	Correct	3.903190	1	1	pos	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Stink	bob1.bmp	Bob	spent several hours a week counseling delinquents	pos	c	Correct	4.805265	1	1	pos	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Pain	bob1.bmp	Bob	helped his father take care of his younger sisters and brothers while his mother was in the hospital	pos	c	Correct	2.990314	1	1	pos	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Hell	bob1.bmp	Bob	was arrested on the charge of passing over $500 in bad checks	neg	u	Correct	3.876157	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
3	Florida	Pain	bob1.bmp	Bob	snatched a purse that an elderly woman set down on the bus	neg	u	Correct	2.629038	1	1	neg	PSY-1514	2019-07-02_13.05.05.808000
