ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
61	Florida	1	white4.bmp	Image	NonBob	k	['k']	correct	0.953542	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.706419	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.577814	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	0.622609	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.461464	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.466549	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.402461	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.390813	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white4.bmp	Image	NonBob	k	['k']	correct	0.507696	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.418463	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.430867	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.388940	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
61	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.337799	0.000000	1	1	2	2	PSY-1517	2019-08-07_11.03.39.927000
