ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	1.011371	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.716460	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	0.522150	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white2.bmp	Image	NonBob	k	['d']	error	0.646906	2.566863	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white4.bmp	Image	NonBob	k	['k']	correct	0.803895	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.583447	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.469226	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.339020	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.492415	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.389972	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.275904	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.277767	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.283701	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.331057	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	0.505173	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.559002	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.504092	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.334895	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white4.bmp	Image	NonBob	k	['k']	correct	0.313402	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	1	white5.bmp	Image	Bob	d	['d']	correct	0.488105	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	INFERIOR	Text	neg	k	['k']	correct	1.419817	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	MARVELOUS	Text	pos	d	['d']	correct	0.660160	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	FAVORABLE	Text	pos	d	['d']	correct	0.775110	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	NASTY	Text	neg	k	['k']	correct	0.634195	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	DREADFUL	Text	neg	k	['d']	error	0.699645	1.187704	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	DISGUSTING	Text	neg	k	['k']	correct	0.733536	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	APPALLING	Text	neg	k	['d']	error	0.678732	0.974702	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	SUPERB	Text	pos	d	['d']	correct	0.844638	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	MAGNIFICENT	Text	pos	d	['d']	correct	0.881433	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	ROTTEN	Text	neg	k	['k']	correct	0.661526	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	TERRIBLE	Text	neg	k	['k']	correct	0.605229	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	FABULOUS	Text	pos	d	['d']	correct	0.536938	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	REPULSIVE	Text	neg	k	['k']	correct	0.714530	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	GREAT	Text	pos	d	['d']	correct	0.606122	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	EXCELLENT	Text	pos	d	['d']	correct	0.507494	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	WONDERFUL	Text	pos	d	['d']	correct	0.515262	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	OFFENSIVE	Text	neg	k	['k']	correct	0.592138	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.491690	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	AWFUL	Text	neg	k	['k']	correct	0.558184	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	2	LIKEABLE	Text	pos	d	['d']	correct	0.712701	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	white2.bmp	Image	NonBob	k	['k']	correct	0.749075	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	OFFENSIVE	Text	neg	k	['k']	correct	0.699285	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	TERRIBLE	Text	neg	k	['k']	correct	0.555528	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	MAGNIFICENT	Text	pos	d	['d']	correct	0.599331	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	white5.bmp	Image	Bob	d	['d']	correct	0.416869	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	AWFUL	Text	neg	k	['k']	correct	0.532777	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	LIKEABLE	Text	pos	d	['d']	correct	0.617154	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	white5.bmp	Image	Bob	d	['d']	correct	0.369044	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	white5.bmp	Image	Bob	d	['d']	correct	0.396857	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	white5.bmp	Image	Bob	d	['d']	correct	0.280669	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	INFERIOR	Text	neg	k	['k']	correct	0.544694	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	white5.bmp	Image	Bob	d	['d']	correct	0.493644	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	DELIGHTFUL	Text	pos	d	['d']	correct	0.752776	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	white5.bmp	Image	Bob	d	['d']	correct	0.553081	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	white4.bmp	Image	NonBob	k	['k']	correct	0.627006	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	ROTTEN	Text	neg	k	['k']	correct	0.669561	0.000000	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
28	Florida	34	white1.bmp	Image	NonBob	k	['d']	error	0.401001	0.817099	1	2	2	1	PSY-1514	2019-07-19_13.05.20.490000
