ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
18	Florida	War	white4.bmp	Bob	called in sick for work when he was well	neg	c	False	8.179280	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Corpse	white4.bmp	Bob	turned in someone else’s class project under his own name	neg	u	Correct	4.678521	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hell	white4.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	u	Correct	3.538012	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hurt	white4.bmp	Bob	let an old couple ride free on the bus he was driving because they didn’t have enough money for two fares	pos	c	Correct	4.076584	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Stink	white4.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theatre	neg	u	Correct	4.178619	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Ugly	white4.bmp	Bob	played his transistor radio full blast late at night in a campground	neg	u	Correct	4.004127	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Corpse	white4.bmp	Bob	refused to help his child fix his bike	neg	u	Correct	2.133720	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hurt	white4.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	u	Correct	2.945976	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hurt	white4.bmp	Bob	gave his friend a bad time by always asking distracting and irrelevant questions	neg	u	Correct	5.582256	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Spider	white4.bmp	Bob	snatched a purse that an elderly woman set down on the bus	neg	u	Correct	2.929964	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Corpse	white4.bmp	Bob	butted into the front of a long line at a movie theater	neg	u	Correct	3.359330	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Trash	white4.bmp	Bob	laughed when a child fell out of a tree	neg	u	Correct	2.312793	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hell	white4.bmp	Bob	stole merchandise from his work	neg	u	Correct	1.798248	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	War	white4.bmp	Bob	borrowed some records from an acquaintance and never returned them	neg	u	Correct	2.118224	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Spider	white4.bmp	Bob	helped a foreign student locate a place to live	pos	c	Correct	2.326136	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Corpse	white4.bmp	Bob	donated 200 dollars to the local high school	pos	c	Correct	1.841014	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Stink	white4.bmp	Bob	found an expensive briefcase on the street and placed an ad in the newspaper to locate its owner	pos	c	Correct	3.892171	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hell	white4.bmp	Bob	planted tomatoes and cucumbers in a small garden behind his house	pos	c	Correct	3.106296	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Death	white4.bmp	Bob	asked for spare change from a couple even though he had money	neg	u	Correct	2.970163	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Trash	white4.bmp	Bob	refused to lend a friend a book he needed for a paper	neg	u	Correct	2.637860	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Ugly	white4.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	u	Correct	7.491163	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Stink	white4.bmp	Bob	ran over a child's bike with his car	neg	u	Correct	2.006955	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hell	white4.bmp	Bob	taught a neighbor child how to ride a bike	pos	c	Correct	2.152552	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hurt	white4.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	2.511859	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Pain	white4.bmp	Bob	scared some small children who were riding their bikes by threatening to run over them	neg	u	Correct	4.802851	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Ugly	white4.bmp	Bob	sheltered a family who had lost their home in a fire	pos	c	Correct	1.618059	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	War	white4.bmp	Bob	stole clothes from the washing machines at the laundromat	neg	u	Correct	2.194139	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Pain	white4.bmp	Bob	brought marijuana across the state line to sell to middle school students	neg	u	Correct	3.529643	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	War	white4.bmp	Bob	stopped off on his way home from work to buy a loaf of bread for dinner	pos	c	Correct	5.034260	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	War	white4.bmp	Bob	stole a book from the college book store	neg	u	Correct	1.523738	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Spider	white4.bmp	Bob	was fined $500 for littering at a National Park	neg	u	Correct	2.165894	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Death	white4.bmp	Bob	always says good moring with a big grin on his face	pos	c	Correct	3.443366	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Trash	white4.bmp	Bob	typed a manuscript for a friend	pos	c	Correct	3.340819	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hurt	white4.bmp	Bob	helped a friend move into an apartment	pos	c	Correct	1.714027	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Stink	white4.bmp	Bob	adopted small children and raised them as if they were his own	pos	c	Correct	2.274877	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hell	white4.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	1.556762	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Pain	white4.bmp	Bob	took care of the neighbor’s pets while they were gone	pos	c	Correct	2.269080	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Stink	white4.bmp	Bob	cooks a nice dinner for his friends	pos	c	Correct	2.517905	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Pain	white4.bmp	Bob	knocked a grocery bag from a woman’s arms as he ran down the street	neg	u	Correct	5.104927	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Pain	white4.bmp	Bob	defaced a large rock with spray paint in a public park	neg	u	Correct	4.942870	1	1	neg	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Corpse	white4.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	Correct	2.370968	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	Hell	white4.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	c	Correct	3.600521	1	1	pos	PSY-1514	2019-07-17_09.59.23.523000
