ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
39	Florida	Stink	bob1.bmp	Bob	bought a friend a potted plant on Valentine’s Day	pos	u	False	8.197435	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hell	bob1.bmp	Bob	built a stained glass lamp shade for his sister’s wedding present	pos	c	Correct	5.349340	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Pain	bob1.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	c	Correct	3.240490	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Trash	bob1.bmp	Bob	donated 200 dollars to the local high school	pos	u	False	2.230514	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Pain	bob1.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	2.654142	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Spider	bob1.bmp	Bob	yelled at his grandma when she wouldn't lend him money	neg	u	Correct	2.316516	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	War	bob1.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	c	Correct	3.646462	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hurt	bob1.bmp	Bob	ignored a hit-and-run accident in which a person was thrown from a car	neg	u	Correct	2.882951	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Corpse	bob1.bmp	Bob	cooks a nice dinner for his friends	pos	c	Correct	2.285907	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Spider	bob1.bmp	Bob	buys all of his friends a drink at the bar	pos	c	Correct	2.387639	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Stink	bob1.bmp	Bob	went to the hospital to visit his neighbor	pos	c	Correct	2.734062	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hurt	bob1.bmp	Bob	lent money to a friend in financial straits	pos	c	Correct	2.199567	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hurt	bob1.bmp	Bob	used food coupons that were earmarked for someone else	neg	u	Correct	3.505756	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Trash	bob1.bmp	Bob	turned in a work assignments on time	pos	c	Correct	3.419205	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Pain	bob1.bmp	Bob	overcharged customers who bought gas at a filling station	neg	u	Correct	4.075201	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Trash	bob1.bmp	Bob	pretended he did not hear a woman’s request for his help in lifting a baby carriage over a high curb	neg	u	Correct	3.750291	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Death	bob1.bmp	Bob	convinced his boss to fire an employee for arriving late for work	neg	u	Correct	2.970486	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Stink	bob1.bmp	Bob	helped a wheelchair patient up a ramp	pos	c	Correct	2.247912	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hell	bob1.bmp	Bob	keeps things down when children are sleeping	pos	c	Correct	3.117342	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Trash	bob1.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	2.089207	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Pain	bob1.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	u	Correct	3.526132	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hell	bob1.bmp	Bob	yelled at a waitress for being too slow	neg	u	Correct	1.569470	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Corpse	bob1.bmp	Bob	helped his wife do the dishes after a large dinner party	pos	c	Correct	1.654893	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Pain	bob1.bmp	Bob	stopped off on his way home from work to buy a loaf of bread for dinner	pos	c	Correct	3.510866	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Trash	bob1.bmp	Bob	helped his wife plant a large vegetable garden in the backyard	pos	c	Correct	1.434117	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hurt	bob1.bmp	Bob	helped a foreign student locate a place to live	pos	c	Correct	1.468745	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Ugly	bob1.bmp	Bob	helped a friend review for a test	pos	c	Correct	1.230923	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hell	bob1.bmp	Bob	sent flowers to his mother on Mother’s Day	pos	c	Correct	1.561416	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Stink	bob1.bmp	Bob	flunked out of college after one term	neg	u	Correct	1.262538	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Ugly	bob1.bmp	Bob	shot a song bird with his .22-caliber rifle	neg	u	Correct	2.260362	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Death	bob1.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	c	Correct	2.469171	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hurt	bob1.bmp	Bob	walked out of a restaurant without paying the bill	neg	u	Correct	2.152439	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Stink	bob1.bmp	Bob	saved a child from an oncoming car	pos	c	Correct	2.114543	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Corpse	bob1.bmp	Bob	yelled at an eight-year-old boy for riding his bike on the sidewalk	neg	u	Correct	1.850517	1	1	neg	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Hurt	bob1.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	Correct	3.808363	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
39	Florida	Pain	bob1.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	c	Correct	3.086219	1	1	pos	PSY-1514	2019-07-24_11.57.38.641000
