ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
16	Florida	Smile	white1.bmp	Bob	went on a low fat diet and lost 20 pounds	pos	c	False	4.672992	1	2	pos	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Kitten	white1.bmp	Bob	bought items at a discount store and returned them for a refund at a different store with higher prices	neg	c	Correct	5.773416	1	2	neg	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Party	white1.bmp	Bob	flew from Dayton to Los Angeles to visit a friend who was blue	pos	u	Correct	5.751108	1	2	pos	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Smile	white1.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	c	False	4.114472	1	2	pos	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Happy	white1.bmp	Bob	stole money and jewelry from relatives he was living with	neg	c	Correct	3.014488	1	2	neg	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Kiss	white1.bmp	Bob	told a lie about his friend	neg	c	Correct	1.837880	1	2	neg	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Party	white1.bmp	Bob	saved a child from an oncoming car	pos	u	Correct	2.436602	1	2	pos	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Kiss	white1.bmp	Bob	went to the hospital to visit his neighbor	pos	u	Correct	1.988070	1	2	pos	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Pretty	white1.bmp	Bob	had his driver’s license suspended for drunken driving	neg	c	Correct	2.388212	1	2	neg	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Pretty	white1.bmp	Bob	gives flowers to his mother	pos	u	Correct	2.732660	1	2	pos	PSY-1517	2019-07-10_11.49.34.331000
16	Florida	Kitten	white1.bmp	Bob	refused to lend a friend a book he needed for a paper	neg	c	Correct	3.236896	1	2	neg	PSY-1517	2019-07-10_11.49.34.331000
