ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
31	Florida	1	white4.bmp	Image	NonBob	d	['k']	error	1.621581	4.517582	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white1.bmp	Image	NonBob	d	['d']	correct	1.527322	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.735947	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.550834	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white3.bmp	Image	NonBob	d	['d']	correct	0.491290	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.581107	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white1.bmp	Image	NonBob	d	['d']	correct	0.519230	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white2.bmp	Image	NonBob	d	['d']	correct	0.513478	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.463939	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.496179	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.446443	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.490978	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white3.bmp	Image	NonBob	d	['d']	correct	0.508688	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.430412	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.510852	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.452492	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.385308	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white5.bmp	Image	Bob	k	['k']	correct	0.501874	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white4.bmp	Image	NonBob	d	['d']	correct	0.446512	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	1	white2.bmp	Image	NonBob	d	['d']	correct	0.678856	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	SUPERB	Text	pos	d	['d']	correct	1.394284	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	DREADFUL	Text	neg	k	['k']	correct	0.718526	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	INFERIOR	Text	neg	k	['k']	correct	0.583567	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	FABULOUS	Text	pos	d	['d']	correct	0.579875	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	REPULSIVE	Text	neg	k	['k']	correct	0.818680	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	DISGUSTING	Text	neg	k	['k']	correct	0.606171	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	GREAT	Text	pos	d	['d']	correct	0.537401	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	ROTTEN	Text	neg	k	['k']	correct	0.541877	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	LIKEABLE	Text	pos	d	['d']	correct	0.717329	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	AWFUL	Text	neg	k	['k']	correct	0.580444	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	TERRIBLE	Text	neg	k	['k']	correct	1.054617	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	OFFENSIVE	Text	neg	k	['k']	correct	2.177367	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	NASTY	Text	neg	k	['k']	correct	0.693129	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	FAVORABLE	Text	pos	d	['d']	correct	0.476659	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	APPALLING	Text	neg	k	['d']	error	0.483933	1.067962	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	WONDERFUL	Text	pos	d	['d']	correct	0.635609	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.773465	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	MARVELOUS	Text	pos	d	['d']	correct	0.626511	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	MAGNIFICENT	Text	pos	d	['d']	correct	0.522744	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	2	EXCELLENT	Text	pos	d	['d']	correct	0.591850	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white1.bmp	Image	NonBob	d	['d']	correct	4.708708	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	INFERIOR	Text	neg	k	['k']	correct	2.703182	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	DREADFUL	Text	neg	k	['k']	correct	0.767352	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	WONDERFUL	Text	pos	d	['d']	correct	0.651958	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white3.bmp	Image	NonBob	d	['d']	correct	0.911919	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white4.bmp	Image	NonBob	d	['d']	correct	0.616068	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	DISGUSTING	Text	neg	k	['k']	correct	0.609828	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['d']	error	0.830454	1.350451	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['k']	correct	1.084361	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	NASTY	Text	neg	k	['k']	correct	0.820942	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	FAVORABLE	Text	pos	d	['d']	correct	0.597963	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	MAGNIFICENT	Text	pos	d	['d']	correct	0.798291	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white2.bmp	Image	NonBob	d	['d']	correct	2.187896	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['k']	correct	0.613205	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	EXCELLENT	Text	pos	d	['d']	correct	0.541339	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	ROTTEN	Text	neg	k	['k']	correct	0.554195	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	TERRIBLE	Text	neg	k	['k']	correct	0.483517	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	FABULOUS	Text	pos	d	['d']	correct	0.503154	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['k']	correct	0.574595	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['k']	correct	0.441119	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	REPULSIVE	Text	neg	k	['d']	error	0.424290	0.848308	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['k']	correct	0.596274	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white3.bmp	Image	NonBob	d	['d']	correct	0.461810	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['k']	correct	0.487344	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['k']	correct	0.451402	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['k']	correct	0.334130	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	SUPERB	Text	pos	d	['d']	correct	0.532929	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	OFFENSIVE	Text	neg	k	['k']	correct	0.674831	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	MARVELOUS	Text	pos	d	['d']	correct	0.546628	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	DELIGHTFUL	Text	pos	d	['d']	correct	0.506974	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	LIKEABLE	Text	pos	d	['d']	correct	0.440620	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white5.bmp	Image	Bob	k	['k']	correct	0.502552	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.903011	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	APPALLING	Text	neg	k	['k']	correct	0.582792	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white4.bmp	Image	NonBob	d	['d']	correct	0.609834	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	white2.bmp	Image	NonBob	d	['d']	correct	0.728139	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	AWFUL	Text	neg	k	['k']	correct	0.566297	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
31	Florida	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.745167	0.000000	1	1	2	2	PSY-1517	2019-07-23_10.57.51.041000
