ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
820	Williams	1	bob1.bmp	Image	NonBob	k	['k']	correct	1.596968	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.701705	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white5.bmp	Image	NonBob	k	['k']	correct	0.571401	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.630416	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.758732	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white4.bmp	Image	NonBob	k	['k']	correct	0.623137	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white4.bmp	Image	NonBob	k	['k']	correct	0.452779	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white5.bmp	Image	NonBob	k	['k']	correct	0.562407	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white3.bmp	Image	NonBob	k	['k']	correct	0.573392	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.555088	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white2.bmp	Image	NonBob	k	['k']	correct	0.539396	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white2.bmp	Image	NonBob	k	['k']	correct	0.401067	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.515955	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white3.bmp	Image	NonBob	k	['k']	correct	0.444192	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.527149	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.386128	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.314393	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.282587	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.357445	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	1	white1.bmp	Image	Bob	d	['d']	correct	0.285731	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	INFERIOR	Text	neg	k	['k']	correct	1.289676	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	TERRIBLE	Text	neg	k	['k']	correct	1.236922	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	MAGNIFICENT	Text	pos	d	['d']	correct	0.605455	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	SUPERB	Text	pos	d	['d']	correct	0.536460	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	FAVORABLE	Text	pos	d	['d']	correct	0.686101	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	DREADFUL	Text	neg	k	['k']	correct	0.673126	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	NASTY	Text	neg	k	['k']	correct	0.721478	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	ROTTEN	Text	neg	k	['k']	correct	0.500531	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	FABULOUS	Text	pos	d	['d']	correct	0.522148	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	REPULSIVE	Text	neg	k	['k']	correct	0.749123	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	LIKEABLE	Text	pos	d	['d']	correct	0.621510	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	DISGUSTING	Text	neg	k	['k']	correct	0.563154	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	MARVELOUS	Text	pos	d	['d']	correct	0.510158	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	EXCELLENT	Text	pos	d	['d']	correct	0.446467	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	AWFUL	Text	neg	k	['k']	correct	0.585391	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	OFFENSIVE	Text	neg	k	['k']	correct	0.943039	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	WONDERFUL	Text	pos	d	['d']	correct	0.588843	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.621171	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	GREAT	Text	pos	d	['d']	correct	0.474833	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	2	APPALLING	Text	neg	k	['d']	error	0.483140	1.931074	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white1.bmp	Image	Bob	d	['d']	correct	0.725864	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white1.bmp	Image	Bob	d	['d']	correct	0.488933	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white1.bmp	Image	Bob	d	['d']	correct	0.411868	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	TERRIBLE	Text	neg	k	['k']	correct	1.014802	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	DREADFUL	Text	neg	k	['k']	correct	0.540627	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	MARVELOUS	Text	pos	d	['d']	correct	0.666289	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white1.bmp	Image	Bob	d	['d']	correct	0.578602	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	MAGNIFICENT	Text	pos	d	['d']	correct	0.856259	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white5.bmp	Image	NonBob	k	['k']	correct	0.654017	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	ROTTEN	Text	neg	k	['k']	correct	0.859684	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white1.bmp	Image	Bob	d	['d']	correct	0.561454	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white1.bmp	Image	Bob	d	['d']	correct	0.348447	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	LIKEABLE	Text	pos	d	['d']	correct	0.428679	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.724960	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	NASTY	Text	neg	k	['k']	correct	0.767998	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white4.bmp	Image	NonBob	k	['k']	correct	0.531089	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	GREAT	Text	pos	d	['d']	correct	0.558032	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white2.bmp	Image	NonBob	k	['k']	correct	0.774323	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white4.bmp	Image	NonBob	k	['k']	correct	0.628019	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	EXCELLENT	Text	pos	d	['d']	correct	0.628402	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	REPULSIVE	Text	neg	k	['k']	correct	1.332759	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white3.bmp	Image	NonBob	k	['k']	correct	0.642742	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	WONDERFUL	Text	pos	d	['d']	correct	0.597743	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white1.bmp	Image	Bob	d	['d']	correct	0.414042	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white5.bmp	Image	NonBob	k	['k']	correct	0.475649	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white1.bmp	Image	Bob	d	['d']	correct	0.579895	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	DELIGHTFUL	Text	pos	d	['d']	correct	0.529510	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	APPALLING	Text	neg	k	['k']	correct	0.636522	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	white1.bmp	Image	Bob	d	['d']	correct	0.444891	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
820	Williams	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.519798	0.000000	1	2	2	1	jdc2-GNF8T52	2023-11-15_09.52.26.855000
