ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	1.052179	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white3.bmp	Image	NonBob	k	['k']	correct	0.502158	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white4.bmp	Image	NonBob	k	['k']	correct	0.542298	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white2.bmp	Image	NonBob	k	['k']	correct	0.534314	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	0.464386	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	0.480381	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	0.324280	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.408264	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white4.bmp	Image	NonBob	k	['k']	correct	0.426432	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	0.416408	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.272348	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white1.bmp	Image	NonBob	k	['k']	correct	0.366516	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white3.bmp	Image	NonBob	k	['k']	correct	0.352490	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white1.bmp	Image	NonBob	k	['k']	correct	0.334580	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	0.400457	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white2.bmp	Image	NonBob	k	['k']	correct	0.324464	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	0.376552	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	0.480554	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	0.380619	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	1	white5.bmp	Image	Bob	d	['d']	correct	0.284653	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	REPULSIVE	Text	neg	d	['d']	correct	1.006879	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	DELIGHTFUL	Text	pos	k	['k']	correct	0.494943	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	EXCELLENT	Text	pos	k	['k']	correct	0.438970	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	FABULOUS	Text	pos	k	['k']	correct	0.448887	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	APPALLING	Text	neg	d	['d']	correct	0.592884	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	TERRIBLE	Text	neg	d	['d']	correct	0.540919	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	GREAT	Text	pos	k	['k']	correct	0.515013	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	FAVORABLE	Text	pos	k	['k']	correct	0.718954	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	DISGUSTING	Text	neg	d	['d']	correct	0.512980	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	MAGNIFICENT	Text	pos	k	['k']	correct	0.541105	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	DREADFUL	Text	neg	d	['d']	correct	0.427024	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
717	Yale	2	INFERIOR	Text	neg	d	['d']	correct	0.519052	0.000000	1	1	2	2	EXP-OTM	2024-10-07_12.59.58.698000
