ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
732	Yale	1	white2.bmp	Image	NonBob	k	['k']	correct	1.128423	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.946437	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.496317	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.322031	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.270478	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	white3.bmp	Image	NonBob	k	['k']	correct	0.732434	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	white4.bmp	Image	NonBob	k	['k']	correct	0.518565	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.498558	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	white1.bmp	Image	NonBob	k	['k']	correct	0.562641	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	white3.bmp	Image	NonBob	k	['k']	correct	0.606505	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.472669	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.430684	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.380548	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.332673	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	white2.bmp	Image	NonBob	k	['k']	correct	0.470698	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	white5.bmp	Image	NonBob	k	['k']	correct	0.628582	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	white4.bmp	Image	NonBob	k	['k']	correct	0.594656	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	white1.bmp	Image	NonBob	k	['k']	correct	0.544725	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	white5.bmp	Image	NonBob	k	['k']	correct	0.472672	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	1	bob1.bmp	Image	Bob	d	['d']	correct	0.422851	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	TERRIBLE	Text	neg	k	['k']	correct	1.174996	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	NASTY	Text	neg	k	['k']	correct	0.591021	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	APPALLING	Text	neg	k	['k']	correct	0.811278	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	GREAT	Text	pos	d	['d']	correct	0.547230	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	REPULSIVE	Text	neg	k	['k']	correct	0.639271	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	WONDERFUL	Text	pos	d	['d']	correct	0.569285	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	DISGUSTING	Text	neg	k	['k']	correct	0.585337	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	DREADFUL	Text	neg	k	['k']	correct	0.639373	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.689286	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	ROTTEN	Text	neg	k	['k']	correct	0.593299	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	FAVORABLE	Text	pos	d	['d']	correct	0.813403	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	EXCELLENT	Text	pos	d	['d']	correct	0.653359	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	LIKEABLE	Text	pos	d	['d']	correct	0.509398	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	INFERIOR	Text	neg	k	['k']	correct	0.697368	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	FABULOUS	Text	pos	d	['d']	correct	0.551403	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	AWFUL	Text	neg	k	['k']	correct	0.667448	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
732	Yale	2	OFFENSIVE	Text	neg	k	['k']	correct	0.791589	0.000000	1	2	2	1	EXP-OTM	2024-10-14_15.52.45.826000
