ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
219	Ghent	Bob	3	4	3	4	3	2	25	1	2	1	user-1f3225316f	2018-02-09_14.08.43.453000
219	Ghent	Bob	7	7	8	7	8	7	80	2	2	1	user-1f3225316f	2018-02-09_14.08.43.453000
