ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
201	Ghent	Bob	5	5	6	4	6	6	60	1	2	1	user-1f3225316f	2018-02-01_14.10.39.062000
201	Ghent	Bob	4	4	4	4	4	4	40	2	2	1	user-1f3225316f	2018-02-01_14.10.39.062000
