ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.730812	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white4.bmp	Image	NonBob	d	['d']	correct	0.600556	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.462150	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white1.bmp	Image	NonBob	d	['d']	correct	0.374436	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.347963	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white3.bmp	Image	NonBob	d	['d']	correct	0.334908	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white3.bmp	Image	NonBob	d	['d']	correct	0.476403	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.503363	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white2.bmp	Image	NonBob	d	['d']	correct	0.471574	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.450520	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.376066	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.352328	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white4.bmp	Image	NonBob	d	['d']	correct	0.371164	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white1.bmp	Image	NonBob	d	['d']	correct	0.280747	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.398297	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.377197	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.385408	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white5.bmp	Image	Bob	k	['k']	correct	0.364289	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	white2.bmp	Image	NonBob	d	['d']	correct	0.385825	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.300722	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	MOOI	Text	pos	d	['k']	error	1.084369	1.980309	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	HEERLIJK	Text	pos	d	['d']	correct	0.581170	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	VRESELIJK	Text	neg	k	['k']	correct	0.581442	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	AFSTOTEND	Text	neg	k	['k']	correct	0.757733	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	FIJN	Text	pos	d	['d']	correct	0.712728	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	TOF	Text	pos	d	['d']	correct	0.579822	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	HINDERLIJK	Text	neg	k	['k']	correct	0.644048	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	EXCELLENT	Text	pos	d	['d']	correct	0.609727	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	WEERZINWEKKEND	Text	neg	k	['k']	correct	0.617971	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	WONDERLIJK	Text	pos	d	['d']	correct	0.546283	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	VERSCHRIKKELIJK	Text	neg	k	['k']	correct	0.575869	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	AFSCHUWELIJK	Text	neg	k	['k']	correct	0.560213	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
211	Ghent	2	SCHITTEREND	Text	pos	d	['d']	correct	0.461807	0.000000	1	1	1	1	user-1f3225316f	2018-02-07_12.29.33.156000
