ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
248	Ghent	Bob	9	9	1	8	9	9	90	1	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	Bob	1	2	1	1	2	1	10	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
