ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
248	Ghent	1	white2.bmp	Image	NonBob	k	['k']	correct	0.965136	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	white1.bmp	Image	NonBob	k	['k']	correct	0.565632	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	white4.bmp	Image	NonBob	k	['k']	correct	0.485915	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['d']	correct	0.499482	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['d']	correct	0.499754	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['d']	correct	0.403997	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['d']	correct	0.417595	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	white5.bmp	Image	NonBob	k	['k']	correct	0.433845	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['d']	correct	0.468700	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	white3.bmp	Image	NonBob	k	['k']	correct	0.434313	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	white2.bmp	Image	NonBob	k	['k']	correct	0.357216	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['k']	error	0.312062	0.712023	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['d']	correct	0.483107	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['d']	correct	0.384715	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['d']	correct	0.440918	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	white3.bmp	Image	NonBob	k	['k']	correct	0.430530	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	bob1.bmp	Image	Bob	d	['d']	correct	0.465379	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	white5.bmp	Image	NonBob	k	['k']	correct	0.396346	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	white1.bmp	Image	NonBob	k	['k']	correct	0.471217	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	1	white4.bmp	Image	NonBob	k	['k']	correct	0.610143	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	SUPER	Text	pos	d	['d']	correct	0.810858	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	ROT	Text	neg	k	['k']	correct	0.568626	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	HEERLIJK	Text	pos	d	['d']	correct	0.486277	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	VERRUKKELIJK	Text	pos	d	['d']	correct	0.502546	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	WEERZINWEKKEND	Text	neg	k	['d']	error	0.697478	1.049363	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	AANGENAAM	Text	pos	d	['d']	correct	0.551254	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	AFGRIJSELIJK	Text	neg	k	['k']	correct	0.484847	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	HINDERLIJK	Text	neg	k	['k']	correct	0.578432	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	FIJN	Text	pos	d	['d']	correct	0.578737	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	EXCELLENT	Text	pos	d	['d']	correct	0.515047	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	VERSCHRIKKELIJK	Text	neg	k	['k']	correct	0.504682	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	AFSTOTEND	Text	neg	k	['k']	correct	0.488946	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	VRESELIJK	Text	neg	k	['k']	correct	0.502503	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
248	Ghent	2	SCHITTEREND	Text	pos	d	['d']	correct	0.377450	0.000000	1	2	1	2	user-1f3225316f	2018-02-20_09.56.19.515000
