ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
247	Ghent	Bob	9	9	8	8	9	9	90	1	1	2	user-1f3225316f	2018-02-19_15.21.53.562000
247	Ghent	Bob	1	1	1	1	1	1	10	2	1	2	user-1f3225316f	2018-02-19_15.21.53.562000
