ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
203	Ghent	Bob	1	1	1	1	1	2	10	1	2	1	user-1f3225316f	2018-02-05_09.55.08.140000
203	Ghent	Bob	9	8	9	9	9	9	90	2	2	1	user-1f3225316f	2018-02-05_09.55.08.140000
