ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
223	Ghent	Bob	1	1	1	1	1	1	5	1	2	2	user-1f3225316f	2018-02-12_11.46.29.531000
223	Ghent	Bob	9	9	9	9	9	9	95	2	2	2	user-1f3225316f	2018-02-12_11.46.29.531000
