ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
210	Ghent	1	white2.bmp	Image	NonBob	d	['d']	correct	0.996562	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white5.bmp	Image	NonBob	d	['d']	correct	0.570435	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['k']	correct	0.410696	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.330937	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white1.bmp	Image	NonBob	d	['d']	correct	0.267139	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['d']	error	0.318021	0.477903	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['k']	correct	0.920933	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['k']	correct	0.414648	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['k']	correct	0.302903	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white4.bmp	Image	NonBob	d	['d']	correct	0.391104	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white1.bmp	Image	NonBob	d	['d']	correct	0.641942	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.383631	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['k']	correct	0.423851	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['k']	correct	0.408068	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['k']	correct	0.325677	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white4.bmp	Image	NonBob	d	['d']	correct	0.387163	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white2.bmp	Image	NonBob	d	['d']	correct	0.286092	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['k']	correct	0.419611	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white5.bmp	Image	NonBob	d	['d']	correct	0.371843	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	1	white3.bmp	Image	Bob	k	['k']	correct	0.396085	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	SUPER	Text	pos	k	['k']	correct	1.033532	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	MINDERWAARDIG	Text	neg	d	['d']	correct	0.487477	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	VERSCHRIKKELIJK	Text	neg	d	['k']	error	0.567733	1.095574	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	ROT	Text	neg	d	['d']	correct	0.608163	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	EXCELLENT	Text	pos	k	['k']	correct	0.533808	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	VRESELIJK	Text	neg	d	['d']	correct	0.478059	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	VERRUKKELIJK	Text	pos	k	['d']	error	0.392941	0.728899	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	TOF	Text	pos	k	['k']	correct	0.486634	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	AANGENAAM	Text	pos	k	['k']	correct	0.468229	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	HEERLIJK	Text	pos	k	['k']	correct	0.463160	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	HINDERLIJK	Text	neg	d	['d']	correct	0.535447	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	AFSTOTEND	Text	neg	d	['k']	error	0.735671	1.039564	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	AFGRIJSELIJK	Text	neg	d	['d']	correct	0.541437	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	AFSCHUWELIJK	Text	neg	d	['d']	correct	0.517703	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
210	Ghent	2	SCHITTEREND	Text	pos	k	['k']	correct	0.584634	0.000000	1	2	1	1	user-1f3225316f	2018-02-07_10.53.28.968000
