ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
230	Ghent	Bob	9	9	8	8	9	9	75	1	1	2	user-1f3225316f	2018-02-13_13.53.41.781000
230	Ghent	Bob	1	2	1	1	2	2	5	2	1	2	user-1f3225316f	2018-02-13_13.53.41.781000
