ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
249	Ghent	Bob	4	5	2	3	5	2	21	1	2	1	user-1f3225316f	2018-02-20_12.16.18.843000
249	Ghent	Bob	8	8	6	7	9	8	86	2	2	1	user-1f3225316f	2018-02-20_12.16.18.843000
