ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
217	Ghent	Bob	2	3	3	3	3	5	30	1	2	1	user-1f3225316f	2018-02-09_12.02.20.843000
217	Ghent	Bob	7	8	7	7	7	7	70	2	2	1	user-1f3225316f	2018-02-09_12.02.20.843000
