ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
229	Ghent	Bob	9	1	1	1	1	1	100	1	1	2	user-1f3225316f	2018-02-13_12.54.59.921000
229	Ghent	Bob	1	1	1	1	1	1	0	2	1	2	user-1f3225316f	2018-02-13_12.54.59.921000
