ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
213	Ghent	Bob	9	8	9	8	9	8	90	1	1	2	user-1f3225316f	2018-02-08_09.56.30.734000
213	Ghent	Bob	2	5	1	1	2	2	10	2	1	2	user-1f3225316f	2018-02-08_09.56.30.734000
