ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
228	Ghent	Bob	9	9	9	9	9	9	90	1	1	1	user-1f3225316f	2018-02-13_11.59.13.562000
228	Ghent	Bob	2	1	1	1	5	1	10	2	1	1	user-1f3225316f	2018-02-13_11.59.13.562000
