ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
225	Ghent	Bob	9	8	8	9	9	9	90	1	1	1	user-1f3225316f	2018-02-13_08.53.39.421000
225	Ghent	Bob	4	4	3	3	4	3	35	2	1	1	user-1f3225316f	2018-02-13_08.53.39.421000
