ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
42	Florida	Smile	white3.bmp	Bob	left a burner on when leaving his house	neg	u	False	7.769409	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Happy	white3.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	u	Correct	4.665712	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Happy	white3.bmp	Bob	took baby birds that he found in a nest that had fallen from from a tree and nursed them to adulthood	pos	u	Correct	5.319696	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Gift	white3.bmp	Bob	stole a book from the college book store	neg	c	Correct	2.673480	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Smile	white3.bmp	Bob	adopted small children and raised them as if they were his own	pos	u	Correct	1.969565	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Friend	white3.bmp	Bob	had a surprise party for his father's birthday	pos	u	Correct	2.108737	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Pretty	white3.bmp	Bob	pretended he did not hear a woman’s request for his help in lifting a baby carriage over a high curb	neg	c	Correct	3.729831	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Friend	white3.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	u	Correct	3.155613	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Kitten	white3.bmp	Bob	taught a neighbor child how to ride a bike	pos	u	Correct	2.275702	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Smile	white3.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	u	Correct	3.902710	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Pretty	white3.bmp	Bob	was arrested for selling heroin to a teenager	neg	c	Correct	2.129940	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Flower	white3.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	u	Correct	2.342936	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Flower	white3.bmp	Bob	spent several hours a week counseling delinquents	pos	u	Correct	3.543813	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Party	white3.bmp	Bob	failed to report to the police that a neighbor beat his wife	neg	c	Correct	3.013706	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Kitten	white3.bmp	Bob	shot a deer outside of hunting season	neg	c	Correct	2.697478	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Happy	white3.bmp	Bob	helped a wheelchair patient up a ramp	pos	u	Correct	2.065925	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Smile	white3.bmp	Bob	called in sick for work when he was well	neg	c	Correct	1.987750	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Happy	white3.bmp	Bob	stole a parking place by driving into it from behind while someone else was backing into it	neg	c	Correct	3.370161	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Pretty	white3.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	c	Correct	6.066945	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Pretty	white3.bmp	Bob	stole money and jewelry from relatives he was living with	neg	c	Correct	2.463196	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Kiss	white3.bmp	Bob	helped an unemployed neighbor find a new job	pos	u	Correct	3.844054	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Kiss	white3.bmp	Bob	slapped his child for spilling a glass of milk	neg	c	Correct	2.261677	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Puppy	white3.bmp	Bob	bought groceries for an elderly lady next door who was ill	pos	u	Correct	2.266777	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Kiss	white3.bmp	Bob	flunked out of college after one term	neg	c	Correct	2.221664	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Party	white3.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	u	Correct	2.561806	1	2	pos	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Pretty	white3.bmp	Bob	scared a woman who was walking down a dark street alone	neg	c	Correct	3.587657	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
42	Florida	Smile	white3.bmp	Bob	makes fun of lesbians on the street	neg	c	Correct	2.161791	1	2	neg	PSY-1514	2019-07-30_10.54.08.406000
