ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
58	Florida	Flower	white4.bmp	Bob	cheated during a poker game	neg	c	Correct	5.178370	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Smile	white4.bmp	Bob	smashed windows in a public building during a demonstration to protest construction of a home for the aged	neg	u	False	4.277204	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kiss	white4.bmp	Bob	overcharged customers who bought gas at a filling station	neg	u	False	3.864999	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Gift	white4.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	c	Correct	3.230893	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Flower	white4.bmp	Bob	stopped off on his way home from work to buy a loaf of bread for dinner	pos	u	Correct	3.788677	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	u	Correct	3.046075	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	adopted small children and raised them as if they were his own	pos	u	Correct	2.704558	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kitten	white4.bmp	Bob	yelled at a waitress for being too slow	neg	c	Correct	2.524158	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	ran over a dog while speeding through a residental neighborhood	neg	c	Correct	2.903070	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	does not forget to feed the birds every morning	pos	u	Correct	3.241335	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Smile	white4.bmp	Bob	threw a chair through a window at a beer party	neg	c	Correct	2.325357	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	was arrested on the charge of passing over $500 in bad checks	neg	c	Correct	2.719984	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	refused to sign a petition to improve playground facilities for school children	neg	c	Correct	3.101918	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Pretty	white4.bmp	Bob	turned in a work assignments on time	pos	u	Correct	2.163938	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Pretty	white4.bmp	Bob	always says good moring with a big grin on his face	pos	u	Correct	2.844139	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Flower	white4.bmp	Bob	took baby birds that he found in a nest that had fallen from from a tree and nursed them to adulthood	pos	u	Correct	3.658078	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kiss	white4.bmp	Bob	was apprehended when trying to steal candy from corner grocery store	neg	c	Correct	3.109520	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Smile	white4.bmp	Bob	bought groceries for an elderly lady next door who was ill	pos	u	Correct	3.370584	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Friend	white4.bmp	Bob	administered first aid to a hit-and-run victim while waiting for an ambulance to arrive	pos	u	Correct	2.824113	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	became a volunteer basketball coach for a children’s home	pos	u	Correct	3.572103	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Friend	white4.bmp	Bob	repaired a child's bicycle over the weekend	pos	u	Correct	2.004665	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	built a stained glass lamp shade for his sister’s wedding present	pos	u	Correct	4.377415	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	c	Correct	3.536357	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kitten	white4.bmp	Bob	volunteers one day a week to work for the child care center	pos	u	Correct	2.371723	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	called the SPCA on coming across a hurt animal	pos	u	Correct	3.883557	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Flower	white4.bmp	Bob	snatched a purse that an elderly woman set down on the bus	neg	c	Correct	2.630885	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Pretty	white4.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	c	Correct	3.950838	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Smile	white4.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	c	False	3.757862	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	lent money to a friend in financial straits	pos	u	Correct	1.984986	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Gift	white4.bmp	Bob	had someone else write a term paper for him	neg	c	Correct	2.742645	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Pretty	white4.bmp	Bob	helped friends move into a new house	pos	u	Correct	1.886387	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Gift	white4.bmp	Bob	stole a parking place by driving into it from behind while someone else was backing into it	neg	c	Correct	4.044699	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	typed a manuscript for a friend	pos	u	Correct	3.103460	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Flower	white4.bmp	Bob	was fined $500 for littering at a National Park	neg	c	Correct	2.492826	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	spent two years working in the slums of Chicago at a strip club	neg	c	Correct	3.256422	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Pretty	white4.bmp	Bob	saved a child from an oncoming car	pos	u	Correct	2.724018	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Friend	white4.bmp	Bob	insisted that he had tickets for a seat at a basketball game, knowing that the seat was really not his	neg	c	Correct	5.375139	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Smile	white4.bmp	Bob	played his record player loudly late at night	neg	c	Correct	2.536322	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	used food coupons that were earmarked for someone else	neg	c	Correct	3.336533	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kitten	white4.bmp	Bob	refused to stop smoking even though several people in a crowded bus asked him to do so	neg	c	Correct	3.089362	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	u	Correct	4.500022	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kitten	white4.bmp	Bob	helped an unemployed neighbor find a new job	pos	u	Correct	2.306870	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	was arrested for selling heroin to a teenager	neg	c	Correct	2.380875	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kiss	white4.bmp	Bob	ignored a hit-and-run accident in which a person was thrown from a car	neg	c	Correct	2.718426	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Gift	white4.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	u	Correct	2.498566	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Friend	white4.bmp	Bob	threatened some people with a gun for trespassing on his land	neg	c	Correct	2.627539	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Pretty	white4.bmp	Bob	donated 200 dollars to the local high school	pos	u	Correct	2.068330	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kitten	white4.bmp	Bob	fell asleep at the wheel and crashed into an oncoming car	neg	c	Correct	2.415292	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Gift	white4.bmp	Bob	gives flowers to his mother	pos	u	Correct	3.055716	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Flower	white4.bmp	Bob	helped a foreign student locate a place to live	pos	u	Correct	2.455852	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Friend	white4.bmp	Bob	kicked his dog for eating some cheese left near the edge of the table	neg	c	Correct	2.296143	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Friend	white4.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	u	Correct	3.347328	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	makes fun of lesbians on the street	neg	c	Correct	1.931608	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Friend	white4.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	u	Correct	9.022564	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kiss	white4.bmp	Bob	helped a friend move into an apartment	pos	u	Correct	2.346919	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Flower	white4.bmp	Bob	belittles the minority individuals he knows	neg	c	Correct	3.793145	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kitten	white4.bmp	Bob	donates his time at the soup kitchen	pos	u	Correct	2.161285	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Gift	white4.bmp	Bob	loudly made racist statements to his friends while in a tavern	neg	c	Correct	3.212955	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	drove to Colorado to visit his parents	pos	u	Correct	2.583301	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	ran into a parked car while driving under the influence of liquor	neg	c	Correct	2.639640	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kiss	white4.bmp	Bob	built a bookcase for his new apartment	pos	u	Correct	5.582099	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Smile	white4.bmp	Bob	helps his neighbors with yardwork	pos	u	Correct	3.084157	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	gave his friend a bad time by always asking distracting and irrelevant questions	neg	c	Correct	5.439800	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	called in sick for work when he was well	neg	c	Correct	2.638280	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kitten	white4.bmp	Bob	shot a song bird with his .22-caliber rifle	neg	c	Correct	2.817719	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kitten	white4.bmp	Bob	helped a young child learn the alphabet	pos	u	Correct	2.511428	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kiss	white4.bmp	Bob	regularly reads to a blind friend	pos	u	Correct	2.206349	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	c	Correct	3.775340	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	helped his wife plant a large vegetable garden in the backyard	pos	u	Correct	2.725368	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Friend	white4.bmp	Bob	bought items at a discount store and returned them for a refund at a different store with higher prices	neg	c	Correct	4.131277	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Friend	white4.bmp	Bob	ignored someone’s cries for help on the ski slope by skiing by too fast to stop	neg	c	Correct	3.508008	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kiss	white4.bmp	Bob	played his transistor radio full blast late at night in a campground	neg	c	Correct	9.623803	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Smile	white4.bmp	Bob	shot a deer outside of hunting season	neg	c	Correct	2.759759	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Flower	white4.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	c	Correct	2.876937	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	helped some neighboring campers set up their tent	pos	u	Correct	2.039989	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	went to the hospital to visit his neighbor	pos	u	Correct	2.464776	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Smile	white4.bmp	Bob	donated a pint of blood to the Red Cross	pos	u	Correct	2.491157	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Happy	white4.bmp	Bob	butted into the front of a long line at a movie theater	neg	c	Correct	2.798435	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Pretty	white4.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	c	Correct	3.212505	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Flower	white4.bmp	Bob	shut a neighbor’s door when they accidentally left it open	pos	u	Correct	3.442327	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kitten	white4.bmp	Bob	bought plane tickets for his parents on their 25th anniversary for a trip to Hawaii	pos	u	Correct	2.599698	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	convinced his boss to fire an employee for arriving late for work	neg	c	Correct	3.058008	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Gift	white4.bmp	Bob	stole a book from the college book store	neg	c	Correct	3.193186	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	lent a friend his new sleeping bag and tent to go camping	pos	u	Correct	3.793367	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Party	white4.bmp	Bob	gave his seat on the bus to an older person	pos	u	Correct	2.110985	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Gift	white4.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	u	Correct	2.212540	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Smile	white4.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theatre	neg	c	Correct	4.210509	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Pretty	white4.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	c	Correct	2.649135	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Pretty	white4.bmp	Bob	siphoned gas from a car parked on the street	neg	c	Correct	5.003506	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Puppy	white4.bmp	Bob	broke his friend's guitar because he was angry	neg	c	Correct	2.423684	1	2	neg	PSY-1514	2019-08-07_10.01.37.858000
58	Florida	Kiss	white4.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	c	False	4.397593	1	2	pos	PSY-1514	2019-08-07_10.01.37.858000
