ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
26	Florida	Happy	white1.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	u	False	24.647343	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Flower	white1.bmp	Bob	cooks a nice dinner for his friends	pos	c	False	7.177675	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Friend	white1.bmp	Bob	drove to Colorado to visit his parents	pos	c	False	6.760785	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Puppy	white1.bmp	Bob	donates his time at the soup kitchen	pos	u	Correct	2.197024	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Happy	white1.bmp	Bob	was fined $500 for littering at a National Park	neg	c	Correct	4.114773	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Happy	white1.bmp	Bob	keeps things down when children are sleeping	pos	u	Correct	3.798304	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Happy	white1.bmp	Bob	did not show up for a prearranged tennis game	neg	c	Correct	4.742913	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Pretty	white1.bmp	Bob	helped a friend learn how to swim	pos	u	Correct	6.501338	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Smile	white1.bmp	Bob	stood on a street corner and insulted the people who walked by	neg	c	Correct	6.700325	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Friend	white1.bmp	Bob	helped a wheelchair patient up a ramp	pos	u	Correct	3.443484	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Pretty	white1.bmp	Bob	payed a man to follow his wife around	neg	c	Correct	3.284000	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Friend	white1.bmp	Bob	helped a friend repaint his apartment	pos	u	Correct	3.386031	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Kitten	white1.bmp	Bob	buys all of his friends a drink at the bar	pos	u	Correct	2.951812	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Kiss	white1.bmp	Bob	yelled at a waitress for being too slow	neg	c	Correct	1.810877	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Kitten	white1.bmp	Bob	left his campfire burning at night, causing a small forest fire	neg	c	Correct	2.290974	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Friend	white1.bmp	Bob	helped his wife do the dishes after a large dinner party	pos	u	Correct	2.859150	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Pretty	white1.bmp	Bob	turned in a work assignments on time	pos	u	Correct	3.649011	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Pretty	white1.bmp	Bob	avoided other people in order not to give his cold to them	pos	u	Correct	5.243516	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Party	white1.bmp	Bob	refused to help his child fix his bike	neg	c	Correct	4.612791	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Smile	white1.bmp	Bob	stopped off on his way home from work to buy a loaf of bread for dinner	pos	u	Correct	4.687099	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Friend	white1.bmp	Bob	kicked his dog for eating some cheese left near the edge of the table	neg	c	Correct	3.015636	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Pretty	white1.bmp	Bob	had a surprise party for his father's birthday	pos	u	Correct	2.639736	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Gift	white1.bmp	Bob	gave his friend a bad time by always asking distracting and irrelevant questions	neg	c	Correct	5.840160	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Happy	white1.bmp	Bob	bought a friend a potted plant on Valentine’s Day	pos	u	Correct	3.321207	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Friend	white1.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	c	Correct	4.100190	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Party	white1.bmp	Bob	played his record player loudly late at night	neg	c	Correct	5.112520	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Puppy	white1.bmp	Bob	played his transistor radio full blast late at night in a campground	neg	c	Correct	3.100437	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Kitten	white1.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	u	Correct	3.634021	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Smile	white1.bmp	Bob	butted into the front of a long line at a movie theater	neg	c	Correct	6.189753	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Pretty	white1.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	c	Correct	3.302945	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Friend	white1.bmp	Bob	fell asleep at the wheel and crashed into an oncoming car	neg	c	Correct	5.792194	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Gift	white1.bmp	Bob	siphoned gas from a car parked on the street	neg	c	Correct	4.652149	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Kitten	white1.bmp	Bob	shot a deer outside of hunting season	neg	c	Correct	3.999399	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Flower	white1.bmp	Bob	tells those close to him that he loves them	pos	u	Correct	4.080237	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Gift	white1.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	c	Correct	4.057132	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Flower	white1.bmp	Bob	was apprehended when trying to steal candy from corner grocery store	neg	c	Correct	5.071102	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Kiss	white1.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theatre	neg	c	Correct	7.048305	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Kiss	white1.bmp	Bob	bought items at a discount store and returned them for a refund at a different store with higher prices	neg	c	Correct	9.407418	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Puppy	white1.bmp	Bob	helped a food bank deliver turkeys to need families on Thanksgiving	pos	u	Correct	4.537999	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Gift	white1.bmp	Bob	helped his friend fix up his house so his friend could afford a better house for his family	pos	u	Correct	5.461770	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Gift	white1.bmp	Bob	planted tomatoes and cucumbers in a small garden behind his house	pos	u	Correct	3.897829	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Happy	white1.bmp	Bob	writes his parents at least once every two weeks	pos	u	Correct	4.133129	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Gift	white1.bmp	Bob	always says good moring with a big grin on his face	pos	u	Correct	3.597892	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Kiss	white1.bmp	Bob	witnessed a car accident, but didn’t report it	neg	c	Correct	2.908089	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Gift	white1.bmp	Bob	read section from Alice in Wonderland to his children before they went to bed	pos	u	Correct	10.252420	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Friend	white1.bmp	Bob	often spends time at an old folks home helping out	pos	u	Correct	3.500486	1	2	pos	PSY-1517	2019-07-19_12.02.30.278000
26	Florida	Smile	white1.bmp	Bob	yelled at an eight-year-old boy for riding his bike on the sidewalk	neg	c	Correct	9.154572	1	2	neg	PSY-1517	2019-07-19_12.02.30.278000
