ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
57	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.923668	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	0.645683	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	0.588213	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white2.bmp	Image	Bob	d	['d']	correct	0.560457	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white2.bmp	Image	Bob	d	['d']	correct	0.473953	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white2.bmp	Image	Bob	d	['d']	correct	0.523397	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	0.475420	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.574404	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white2.bmp	Image	Bob	d	['d']	correct	0.610494	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white2.bmp	Image	Bob	d	['d']	correct	0.509016	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white2.bmp	Image	Bob	d	['d']	correct	0.465661	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.492739	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white2.bmp	Image	Bob	d	['d']	correct	0.565928	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white2.bmp	Image	Bob	d	['d']	correct	0.456542	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	0.444747	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white2.bmp	Image	Bob	d	['d']	correct	0.429782	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	white4.bmp	Image	NonBob	k	['k']	correct	0.387559	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
57	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.415785	0.000000	1	1	2	1	PSY-1514	2019-08-06_13.14.49.730000
