ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
22	Florida	Hell	white4.bmp	Bob	donated 200 dollars to the local high school	pos	u	False	8.321583	1	1	pos	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Corpse	white4.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	u	Correct	5.092222	1	1	neg	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Spider	white4.bmp	Bob	bought groceries for an elderly lady next door who was ill	pos	c	Correct	3.965078	1	1	pos	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Hurt	white4.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	c	Correct	3.915106	1	1	pos	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Stink	white4.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	3.006304	1	1	neg	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Corpse	white4.bmp	Bob	avoided other people in order not to give his cold to them	pos	c	Correct	4.504285	1	1	pos	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Spider	white4.bmp	Bob	siphoned gas from a car parked on the street	neg	u	Correct	3.890490	1	1	neg	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Corpse	white4.bmp	Bob	butted into the front of a long line at a movie theater	neg	u	Correct	5.114852	1	1	neg	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Death	white4.bmp	Bob	found a good watch in a park and pawned it	neg	u	Correct	9.919405	1	1	neg	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Spider	white4.bmp	Bob	helped an unemployed neighbor find a new job	pos	c	Correct	2.889511	1	1	pos	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Trash	white4.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	Correct	3.639505	1	1	pos	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Death	white4.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	c	Correct	3.933231	1	1	pos	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Ugly	white4.bmp	Bob	helped a wheelchair patient up a ramp	pos	c	Correct	1.990165	1	1	pos	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Death	white4.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	c	Correct	2.685721	1	1	pos	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Stink	white4.bmp	Bob	fell asleep at the wheel and crashed into an oncoming car	neg	u	Correct	7.572119	1	1	neg	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Hell	white4.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	u	Correct	3.131288	1	1	neg	PSY-1514	2019-07-17_11.52.06.381000
22	Florida	Death	white4.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	u	Correct	4.326476	1	1	neg	PSY-1514	2019-07-17_11.52.06.381000
