ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
48	Florida	Pretty	white2.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	c	False	5.045445	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Friend	white2.bmp	Bob	laughed when a child fell out of a tree	neg	u	False	3.518020	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Puppy	white2.bmp	Bob	derided his girlfriend at a party	neg	c	Correct	4.185556	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Friend	white2.bmp	Bob	ran over a dog while speeding through a residental neighborhood	neg	c	Correct	2.369340	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Flower	white2.bmp	Bob	saved a child from an oncoming car	pos	u	Correct	3.469161	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Party	white2.bmp	Bob	gave his seat on the bus to an older person	pos	c	False	2.536246	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Party	white2.bmp	Bob	repaired a child's bicycle over the weekend	pos	u	Correct	1.875579	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Puppy	white2.bmp	Bob	called in sick for work when he was well	neg	c	Correct	2.432856	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Pretty	white2.bmp	Bob	cheated during a poker game	neg	c	Correct	1.643861	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Friend	white2.bmp	Bob	played his record player loudly late at night	neg	c	Correct	3.305299	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Puppy	white2.bmp	Bob	adopted small children and raised them as if they were his own	pos	u	Correct	2.169411	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Happy	white2.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	c	Correct	4.338034	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Friend	white2.bmp	Bob	was apprehended when trying to steal candy from corner grocery store	neg	c	Correct	4.045484	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Flower	white2.bmp	Bob	stole merchandise from his work	neg	c	Correct	1.889121	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Kiss	white2.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	u	Correct	4.422571	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Puppy	white2.bmp	Bob	told a lie about his friend	neg	c	Correct	1.807427	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Happy	white2.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	c	Correct	2.999714	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Happy	white2.bmp	Bob	donates his time at the soup kitchen	pos	u	Correct	1.690644	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Friend	white2.bmp	Bob	gave $20 to the United Appeal	pos	u	Correct	2.300939	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Party	white2.bmp	Bob	was detained for assulting his wife	neg	c	Correct	1.725731	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Happy	white2.bmp	Bob	took care of the neighbor’s pets while they were gone	pos	u	Correct	2.533872	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Flower	white2.bmp	Bob	helped a friend repaint his apartment	pos	u	Correct	2.083513	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Kiss	white2.bmp	Bob	drove his car down a residential street at 70 mph to impress his girlfriend	neg	c	Correct	5.811613	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Kiss	white2.bmp	Bob	sells vacuum cleaners door-to-door for three times the department store price	neg	c	Correct	4.109117	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Flower	white2.bmp	Bob	took baby birds that he found in a nest that had fallen from from a tree and nursed them to adulthood	pos	u	Correct	4.136467	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Smile	white2.bmp	Bob	insisted that he had tickets for a seat at a basketball game, knowing that the seat was really not his	neg	c	Correct	3.793379	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Smile	white2.bmp	Bob	always says good moring with a big grin on his face	pos	u	Correct	2.487057	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Kitten	white2.bmp	Bob	shut a neighbor’s door when they accidentally left it open	pos	u	Correct	3.151737	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Party	white2.bmp	Bob	helped a young child learn the alphabet	pos	u	Correct	1.832276	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Friend	white2.bmp	Bob	sent flowers to his mother on Mother’s Day	pos	u	Correct	2.379218	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Party	white2.bmp	Bob	payed a man to follow his wife around	neg	c	Correct	2.296532	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Party	white2.bmp	Bob	threw a chair through a window at a beer party	neg	c	Correct	4.102302	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Puppy	white2.bmp	Bob	bought plane tickets for his parents on their 25th anniversary for a trip to Hawaii	pos	u	Correct	3.545297	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Kitten	white2.bmp	Bob	spent his day off helping his mother around the house	pos	u	Correct	2.943810	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Smile	white2.bmp	Bob	let an old couple ride free on the bus he was driving because they didn’t have enough money for two fares	pos	u	Correct	7.626699	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Pretty	white2.bmp	Bob	helped his father take care of his younger sisters and brothers while his mother was in the hospital	pos	u	Correct	4.637153	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Gift	white2.bmp	Bob	called the SPCA on coming across a hurt animal	pos	u	Correct	5.280362	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Kiss	white2.bmp	Bob	sheltered a family who had lost their home in a fire	pos	u	Correct	2.625002	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Party	white2.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	c	Correct	2.273780	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Gift	white2.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	u	Correct	2.039713	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Happy	white2.bmp	Bob	left his campfire burning at night, causing a small forest fire	neg	c	Correct	3.319995	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Kitten	white2.bmp	Bob	defaced a large rock with spray paint in a public park	neg	c	Correct	4.187030	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Flower	white2.bmp	Bob	stole money and jewelry from relatives he was living with	neg	c	Correct	3.425428	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Smile	white2.bmp	Bob	reported to the ski patrol that a friend hadn’t returned on time from a cross-country ski tour.	pos	u	Correct	12.769131	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Flower	white2.bmp	Bob	overcharged customers who bought gas at a filling station	neg	c	Correct	3.415829	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Smile	white2.bmp	Bob	gave his friend a bad time by always asking distracting and irrelevant questions	neg	c	Correct	6.536429	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Kiss	white2.bmp	Bob	donated a pint of blood to the Red Cross	pos	u	Correct	1.764753	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Smile	white2.bmp	Bob	gives directions to a driver who is lost	pos	u	Correct	1.815490	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Puppy	white2.bmp	Bob	spent some of his salary on groceries for a disadvantaged family	pos	u	Correct	3.253390	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Kitten	white2.bmp	Bob	refused to sign a petition to improve playground facilities for school children	neg	c	Correct	4.659367	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Flower	white2.bmp	Bob	shot a deer outside of hunting season	neg	c	Correct	2.182939	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Party	white2.bmp	Bob	had someone else take a math final for him	neg	c	Correct	3.043873	1	2	neg	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Flower	white2.bmp	Bob	buys all of his friends a drink at the bar	pos	u	Correct	3.223771	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
48	Florida	Gift	white2.bmp	Bob	volunteered to work at the day care center	pos	u	Correct	2.298822	1	2	pos	PSY-1514	2019-07-31_09.57.45.137000
