ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
18	Florida	1	white1.bmp	Image	NonBob	d	['d']	correct	0.908024	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white2.bmp	Image	NonBob	d	['d']	correct	0.559997	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white5.bmp	Image	NonBob	d	['d']	correct	0.533634	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white5.bmp	Image	NonBob	d	['d']	correct	0.596350	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['k']	correct	0.498931	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['k']	correct	0.479618	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['k']	correct	0.402996	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['k']	correct	0.425516	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['k']	correct	0.336006	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['k']	correct	0.331466	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['k']	correct	0.330370	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white3.bmp	Image	NonBob	d	['d']	correct	0.501776	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white3.bmp	Image	NonBob	d	['d']	correct	0.366547	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.667315	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['k']	correct	0.557917	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white1.bmp	Image	NonBob	d	['d']	correct	0.512157	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['d']	error	0.478510	0.598436	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.880784	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white2.bmp	Image	NonBob	d	['d']	correct	0.569708	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	1	white4.bmp	Image	Bob	k	['k']	correct	0.517264	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	FAVORABLE	Text	pos	k	['k']	correct	1.025893	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	NASTY	Text	neg	d	['d']	correct	0.516468	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	FABULOUS	Text	pos	k	['k']	correct	0.504661	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	DREADFUL	Text	neg	d	['d']	correct	0.566117	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	TERRIBLE	Text	neg	d	['d']	correct	0.642747	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	MARVELOUS	Text	pos	k	['k']	correct	0.561497	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	DELIGHTFUL	Text	pos	k	['k']	correct	0.660222	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	DISGUSTING	Text	neg	d	['d']	correct	0.521686	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	ROTTEN	Text	neg	d	['d']	correct	0.579115	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	OFFENSIVE	Text	neg	d	['k']	error	0.537157	0.873142	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	MAGNIFICENT	Text	pos	k	['k']	correct	0.643022	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	REPULSIVE	Text	neg	d	['d']	correct	0.645972	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	WONDERFUL	Text	pos	k	['k']	correct	0.488848	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	SUPERB	Text	pos	k	['k']	correct	0.614244	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
18	Florida	2	LIKEABLE	Text	pos	k	['k']	correct	0.556782	0.000000	1	2	1	1	PSY-1514	2019-07-17_09.59.23.523000
