ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
30	Florida	Pretty	white4.bmp	Bob	set off a fire alarm as a practical joke	neg	c	Correct	5.188958	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Smile	white4.bmp	Bob	donated a pint of blood to the Red Cross	pos	c	False	4.478006	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Pretty	white4.bmp	Bob	turned in someone else’s class project under his own name	neg	c	Correct	3.158775	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Pretty	white4.bmp	Bob	became very angry and threatened two children who were collecting insects near his home	neg	u	False	7.578085	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Smile	white4.bmp	Bob	smashed windows in a public building during a demonstration to protest construction of a home for the aged	neg	c	Correct	5.134456	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Smile	white4.bmp	Bob	keeps things down when children are sleeping	pos	u	Correct	2.903642	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Smile	white4.bmp	Bob	payed a man to follow his wife around	neg	c	Correct	3.973770	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kitten	white4.bmp	Bob	told the proprietor of a small store that she had given him too much change	pos	u	Correct	4.731826	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Gift	white4.bmp	Bob	ignored a hit-and-run accident in which a person was thrown from a car	neg	c	Correct	4.948617	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Flower	white4.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	u	Correct	3.784639	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Friend	white4.bmp	Bob	went to the hospital to visit his neighbor	pos	u	Correct	2.710368	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kiss	white4.bmp	Bob	built a stained glass lamp shade for his sister’s wedding present	pos	u	Correct	4.092415	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kiss	white4.bmp	Bob	robbed a 7-11 store	neg	c	Correct	3.082476	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Party	white4.bmp	Bob	borrowed some records from an acquaintance and never returned them	neg	c	Correct	3.517426	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Puppy	white4.bmp	Bob	butted into the front of a long line at a movie theater	neg	c	Correct	3.846311	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Happy	white4.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	c	Correct	3.892264	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Smile	white4.bmp	Bob	witnessed a car accident, but didn’t report it	neg	c	Correct	3.215786	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Gift	white4.bmp	Bob	saves cans and bottles for recycling	pos	u	Correct	2.339146	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Friend	white4.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	u	Correct	2.579243	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Friend	white4.bmp	Bob	helped old people clean up their yards and paint their houses for free	pos	u	Correct	2.937090	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Party	white4.bmp	Bob	left a burner on when leaving his house	neg	c	Correct	3.547489	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kiss	white4.bmp	Bob	scared some small children who were riding their bikes by threatening to run over them	neg	c	Correct	9.430663	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kitten	white4.bmp	Bob	avoided other people in order not to give his cold to them	pos	u	Correct	4.130101	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Party	white4.bmp	Bob	refused to sign a petition to improve playground facilities for school children	neg	c	Correct	4.002756	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Pretty	white4.bmp	Bob	helped his wife do the dishes after a large dinner party	pos	u	Correct	2.443835	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kiss	white4.bmp	Bob	absentmindedly ran through a red light at an intersection and smashed into the side of another car	neg	c	Correct	3.797896	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Party	white4.bmp	Bob	helped friends move into a new house	pos	u	Correct	2.999449	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Party	white4.bmp	Bob	offered to help an elderly lady put up storm windows	pos	u	Correct	2.090573	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Gift	white4.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	u	Correct	2.749350	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kitten	white4.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	u	Correct	3.917708	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Happy	white4.bmp	Bob	overcharged customers who bought gas at a filling station	neg	c	Correct	2.686400	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Pretty	white4.bmp	Bob	helped a friend repaint his apartment	pos	u	Correct	3.454738	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Pretty	white4.bmp	Bob	gave a hitchiker a ride to a shelter	pos	u	Correct	2.810297	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Gift	white4.bmp	Bob	stole a book from the college book store	neg	c	Correct	2.746618	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kiss	white4.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	c	Correct	3.528337	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Puppy	white4.bmp	Bob	told a woman that she had dropped her wallet	pos	u	Correct	2.467620	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Friend	white4.bmp	Bob	helped a friend learn how to swim	pos	u	Correct	2.316226	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kitten	white4.bmp	Bob	cheated during a poker game	neg	c	Correct	1.793574	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Friend	white4.bmp	Bob	spent two years as a Vista volunteer to work in the slums of Chicago as a medical aide	pos	u	Correct	5.576927	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Gift	white4.bmp	Bob	continually yells at his wife in public	neg	c	Correct	1.957525	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kitten	white4.bmp	Bob	laughed when a child fell out of a tree	neg	c	Correct	2.288114	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Flower	white4.bmp	Bob	got drunk and insulted everybody at a cocktail party	neg	c	Correct	3.240526	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Smile	white4.bmp	Bob	saved a child from an oncoming car	pos	u	Correct	3.012015	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Friend	white4.bmp	Bob	did not show up for a prearranged tennis game	neg	c	Correct	3.302852	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Kitten	white4.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	c	Correct	7.444248	1	2	neg	PSY-1514	2019-07-23_10.55.47.259000
30	Florida	Party	white4.bmp	Bob	built a bookcase for his new apartment	pos	u	Correct	2.926805	1	2	pos	PSY-1514	2019-07-23_10.55.47.259000
