ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
332	Harvard	Bob	1	2	2	2	2	2	0	1	2	1	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Bob	8	8	8	8	8	8	96	2	2	1	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
