ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
321	Harvard	Bob	8	8	8	8	8	8	80	1	1	1	Scans-Mac-mini-3.local	2018-02-12_14.58.03.856881
321	Harvard	Bob	2	2	2	2	2	2	10	2	1	1	Scans-Mac-mini-3.local	2018-02-12_14.58.03.856881
