ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
314	Harvard	Bob	1	1	1	1	1	1	0	1	2	1	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Bob	9	7	7	7	7	7	75	2	2	1	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
