ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
353	Harvard	Bob	9	8	8	9	9	9	92	1	1	1	Scans-Mac-mini-3.local	2018-04-03_14.57.18.221751
353	Harvard	Bob	1	2	1	2	1	1	9	2	1	1	Scans-Mac-mini-3.local	2018-04-03_14.57.18.221751
