ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
325	Harvard	Bob	8	9	8	8	9	9	95	1	1	2	Scans-Mac-mini-2.local	2018-02-13_16.50.13.131096
325	Harvard	Bob	1	1	1	1	1	1	0	2	1	2	Scans-Mac-mini-2.local	2018-02-13_16.50.13.131096
