ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
339	Harvard	Bob	8	7	8	6	8	8	90	1	1	1	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Bob	2	2	1	2	1	2	10	2	1	1	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
