ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
310	Harvard	Corpse	white1.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	u	False	8.714660	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Ugly	white1.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	u	False	9.207387	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Trash	white1.bmp	Bob	got drunk and insulted everybody at a cocktail party	neg	u	Correct	8.575070	1	1	neg	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Stink	white1.bmp	Bob	told a lie about his friend	neg	u	Correct	2.000334	1	1	neg	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Corpse	white1.bmp	Bob	refused to help his child fix his bike	neg	u	Correct	3.925783	1	1	neg	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Spider	white1.bmp	Bob	bought a friend a potted plant on Valentine’s Day	pos	u	False	18.136669	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Spider	white1.bmp	Bob	gives directions to a driver who is lost	pos	c	Correct	2.853971	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Pain	white1.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	c	Correct	3.191383	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Ugly	white1.bmp	Bob	helped a neighbor child draw a picture	pos	c	Correct	4.439217	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	War	white1.bmp	Bob	bought groceries for an elderly lady next door who was ill	pos	c	Correct	2.936437	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Hurt	white1.bmp	Bob	avoided other people in order not to give his cold to them	pos	c	Correct	3.920913	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Stink	white1.bmp	Bob	volunteers one day a week to work for the child care center	pos	c	Correct	2.521063	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Ugly	white1.bmp	Bob	stood on a street corner and insulted the people who walked by	neg	u	Correct	1.680828	1	1	neg	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Pain	white1.bmp	Bob	was arrested on the charge of passing over $500 in bad checks	neg	u	Correct	2.720567	1	1	neg	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Trash	white1.bmp	Bob	turned in someone else’s class project under his own name	neg	u	Correct	2.040345	1	1	neg	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Stink	white1.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	1.773305	1	1	neg	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Death	white1.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	1.978778	1	1	neg	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Death	white1.bmp	Bob	helped a lost child find his way home	pos	c	Correct	1.567722	1	1	pos	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
